0,,,allowAccess,amount,amountPerShare,,beginBidTime,,borrowerId,borrowerLevel,,,,,currentIsRepaid,,,,displayLoanType,,,,finishedRatio,forbidComment,interest,,interestPerShare,,,,leftMonths,,,,loanId,loanType,,,,months,,nickName,,,,,,,oldLoan,openTime,,overDued,,,,picture,,principal,,productId,,readyTime,,,,repaidByGuarantor,,,,,,,,startTime,status,,surplusAmount,title,,,,,utmSource,,
6,,,False,67800,0,,1540452667000,,11023285,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738280,DEBX,,,,36,,CRY_20181019222227.bjhh,,,,,,,False,1540181526000,,False,,1540455060000.0,False,,,0,,56,,1540453015000,,,,False,,,,,,,,1541057467000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,64800,0,,1540452853000,,10935680,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738750,DEBX,,,,36,,ZY_20181015172744.bjhh,,,,,,,False,1540199152000,,False,,1540455058000.0,False,,,0,,56,,1540453015000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,45200,0,,1540452743000,,10950114,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738449,DEBX,,,,36,,CZ_20181016122027.bjhh,,,,,,,False,1540188217000,,False,,1540455056000.0,False,,,0,,56,,1540453015000,,,,False,,,,,,,,1541057543000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
9,,,False,97200,0,,1540452607000,,11044762,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738101,DEBX,,,,36,,LD_20181021165828.bjhh,,,,,,,False,1540176063000,,False,,1540455053000.0,False,,,0,,56,,1540453016000,,,,False,,,,,,,,1541057407000,IN_PROGRESS,,0,买车,,,,,debx-yx,,
0,,,False,67800,0,,1540452856000,,11068129,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739077,DEBX,,,,36,,LYX_10759447674320181022235346.bjhh,,,,,,,False,1540224940000,,False,,1540455051000.0,False,,,0,,56,,1540453016000,,,,False,,,,,,,,1541057656000,IN_PROGRESS,,0,旅游,,,,,debx-yx,,
1,,,False,22700,0,,1540452744000,,10531205,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738493,DEBX,,,,36,,YZX_201809241503.bjhh,,,,,,,False,1540190047000,,False,,1540455049000.0,False,,,0,,56,,1540453016000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,51500,0,,1540452741000,,11041488,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738382,DEBX,,,,12,,YMY_20181021145619.bjhh,,,,,,,False,1540186833000,,False,,1540455047000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057541000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
3,,,False,36750,0,,1540452854000,,11009444,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738875,DEBX,,,,12,,YYH_20181019102623.bjhh,,,,,,,False,1540201983000,,False,,1540455045000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
4,,,False,5150,0,,1540452666000,,11020174,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738297,DEBX,,,,12,,MFZ_20181019180843.bjhh,,,,,,,False,1540182093000,,False,,1540455043000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,14950,0,,1540452667000,,11056334,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738283,DEBX,,,,36,,WP_13610571835520181022120955.bjhh,,,,,,,False,1540181539000,,False,,1540455041000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057467000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
6,,,False,15900,0,,1540452744000,,11020183,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738472,DEBX,,,,12,,CYJ_20181019180931.bjhh,,,,,,,False,1540188912000,,False,,1540455039000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,21000,0,,1540452853000,,10779910,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738717,DEBX,,,,12,,WP_20181010081346.bjhh,,,,,,,False,1540198232000,,False,,1540455037000.0,False,,,0,,56,,1540453017000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,69000,0,,1540452609000,,11033648,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738141,DEBX,,,,36,,HJB_20181020184734.bjhh,,,,,,,False,1540177397000,,False,,1540455035000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,86400,0,,1540452609000,,11046754,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738137,DEBX,,,,36,,MRM_20181021202342.bjhh,,,,,,,False,1540177357000,,False,,1540455033000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
0,,,False,80000,0,,1540452609000,,11041121,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738133,DEBX,,,,36,,BH_20181021140309.bjhh,,,,,,,False,1540177177000,,False,,1540455031000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,31800,0,,1540452854000,,11065272,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738891,DEBX,,,,12,,ZGC_25342199952220181022175711.bjhh,,,,,,,False,1540202325000,,False,,1540455029000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
2,,,False,34500,0,,1540452740000,,11048029,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738376,DEBX,,,,36,,JF_20181021223424.bjhh,,,,,,,False,1540186623000,,False,,1540455027000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
3,,,False,45000,0,,1540452740000,,10534397,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738363,DEBX,,,,12,,CQ_201809241639.bjhh,,,,,,,False,1540185483000,,False,,1540455025000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
4,,,False,13800,0,,1540452669000,,10939324,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738234,DEBX,,,,36,,WMD_20181015214641.bjhh,,,,,,,False,1540180416000,,False,,1540455022000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057469000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,37950,0,,1540452670000,,11031836,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738221,DEBX,,,,36,,YJ_20181020170742.bjhh,,,,,,,False,1540179942000,,False,,1540455020000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057470000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,86400,0,,1540452743000,,11049213,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738462,DEBX,,,,36,,WR_20181021230308.bjhh,,,,,,,False,1540188483000,,False,,1540455018000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057543000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,86400,0,,1540452613000,,11037133,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738203,DEBX,,,,36,,PYL_20181021021115.bjhh,,,,,,,False,1540179243000,,False,,1540455016000.0,False,,,0,,56,,1540453018000,,,,False,,,,,,,,1541057413000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,10600,0,,1540452856000,,10630576,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739078,DEBX,,,,12,,LCD_262567356623201809282324.bjhh,,,,,,,False,1540224945000,,False,,1540455014000.0,False,,,0,,56,,1540453019000,,,,False,,,,,,,,1541057656000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
9,,,False,78850,0,,1540452667000,,11018785,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738274,DEBX,,,,36,,WP_20181019171302.bjhh,,,,,,,False,1540181433000,,False,,1540455012000.0,False,,,0,,56,,1540453019000,,,,False,,,,,,,,1541057467000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,21200,0,,1540452855000,,10993348,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739023,DEBX,,,,12,,HZQ_17743584493120181018123850.bjhh,,,,,,,False,1540206693000,,False,,1540455010000.0,False,,,0,,56,,1540453019000,,,,False,,,,,,,,1541057655000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
1,,,False,22000,0,,1540452609000,,10882279,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738136,DEBX,,,,24,,ZXB_20181013120848.bjhh,,,,,,,False,1540177353000,,False,,1540455008000.0,False,,,0,,56,,1540453020000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,5150,0,,1540452852000,,11013851,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738563,DEBX,,,,12,,MGH_20181019143145.bjhh,,,,,,,False,1540192803000,,False,,1540455006000.0,False,,,0,,56,,1540453020000,,,,False,,,,,,,,1541057652000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
3,,,False,17250,0,,1540452744000,,10804966,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738536,DEBX,,,,36,,XYX_20181010151844.bjhh,,,,,,,False,1540191367000,,False,,1540455004000.0,False,,,0,,56,,1540453020000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
4,,,False,19050,0,,1540452668000,,11023436,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738263,DEBX,,,,24,,QRJ_20181019222626.bjhh,,,,,,,False,1540181053000,,False,,1540455002000.0,False,,,0,,56,,1540453020000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
5,,,False,5750,0,,1540452853000,,10896236,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738769,DEBX,,,,36,,ZJK_20181014011509.bjhh,,,,,,,False,1540199557000,,False,,1540455000000.0,False,,,0,,56,,1540453020000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
6,,,False,10650,0,,1540452609000,,10645273,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738128,DEBX,,,,12,,YL_201809291642.bjhh,,,,,,,False,1540177083000,,False,,1540454997000.0,False,,,0,,56,,1540453021000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,12650,0,,1540452740000,,10684610,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738374,DEBX,,,,36,,YBC_20181002194633.bjhh,,,,,,,False,1540186533000,,False,,1540454995000.0,False,,,0,,56,,1540453021000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,45200,0,,1540452857000,,10907477,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739085,DEBX,,,,36,,ZMH_20181014171440.bjhh,,,,,,,False,1540234359000,,False,,1540454993000.0,False,,,0,,56,,1540453021000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
9,,,False,16800,0,,1540452852000,,10873484,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738557,DEBX,,,,24,,WL_20181012233815.bjhh,,,,,,,False,1540192477000,,False,,1540454991000.0,False,,,0,,56,,1540453021000,,,,False,,,,,,,,1541057652000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,10000,0,,1540452742000,,11057879,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738435,DEBX,,,,12,,HP_12585590197320181022135639.bjhh,,,,,,,False,1540187917000,,False,,1540454989000.0,False,,,0,,56,,1540453021000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
1,,,False,11500,0,,1540452611000,,10807315,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738171,DEBX,,,,36,,CGH_20181010161047.bjhh,,,,,,,False,1540178291000,,False,,1540454987000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057411000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
2,,,False,23000,0,,1540452742000,,11034297,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738426,DEBX,,,,36,,LCL_20181020201349.bjhh,,,,,,,False,1540187771000,,False,,1540454985000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
3,,,False,84000,0,,1540452739000,,11056788,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738336,DEBX,,,,12,,TXK_14091440325620181022124842.bjhh,,,,,,,False,1540183983000,,False,,1540454983000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057539000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,10000,0,,1540452856000,,10958176,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739075,DEBX,,,,36,,HZM_20181016171037.bjhh,,,,,,,False,1540224921000,,False,,1540454981000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057656000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
5,,,False,21000,0,,1540452745000,,10940366,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738545,DEBX,,,,12,,LNH_20181015234229.bjhh,,,,,,,False,1540192173000,,False,,1540454979000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057545000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,30900,0,,1540452855000,,10926022,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739045,DEBX,,,,12,,PXZ_10186940332220181015140411.bjhh,,,,,,,False,1540209963000,,False,,1540454976000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057655000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,21200,0,,1540452612000,,11031270,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738197,DEBX,,,,12,,ZQ_20181020170017.bjhh,,,,,,,False,1540179033000,,False,,1540454974000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
8,,,False,21200,0,,1540452612000,,10999330,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738188,DEBX,,,,12,,ZXY_20181018165304.bjhh,,,,,,,False,1540178852000,,False,,1540454972000.0,False,,,0,,56,,1540453022000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
9,,,False,23000,0,,1540452612000,,10771546,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738193,DEBX,,,,36,,YSK_20181010010625.bjhh,,,,,,,False,1540178887000,,False,,1540454970000.0,False,,,0,,56,,1540453023000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
0,,,False,22400,0,,1540452666000,,11032915,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738319,DEBX,,,,24,,YY_20181020175101.bjhh,,,,,,,False,1540182758000,,False,,1540454968000.0,False,,,0,,56,,1540453024000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,24000,0,,1540452855000,,10822745,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739036,DEBX,,,,36,,ZP_20181011081720.bjhh,,,,,,,False,1540208913000,,False,,1540454966000.0,False,,,0,,56,,1540453024000,,,,False,,,,,,,,1541057655000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
2,,,False,67800,0,,1540452668000,,10632425,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738268,DEBX,,,,36,,DJM_201809290031.bjhh,,,,,,,False,1540181133000,,False,,1540454964000.0,False,,,0,,56,,1540453024000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
3,,,False,73450,0,,1540452668000,,11056105,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738264,DEBX,,,,36,,ZXY_55404754755420181022115750.bjhh,,,,,,,False,1540181073000,,False,,1540454962000.0,False,,,0,,56,,1540453024000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,50500,0,,1540452610000,,11047975,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738152,DEBX,,,,36,,YJS_20181021223349.bjhh,,,,,,,False,1540177683000,,False,,1540454960000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057410000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,21200,0,,1540452858000,,10571005,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739109,DEBX,,,,24,,ZSB_201809261235.bjhh,,,,,,,False,1540255235000,,False,,1540454957000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057658000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
6,,,False,86400,0,,1540452666000,,11033133,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738322,DEBX,,,,36,,XYC_20181020180352.bjhh,,,,,,,False,1540182817000,,False,,1540454955000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,60950,0,,1540452667000,,11048416,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738270,DEBX,,,,36,,QX_20181021223832.bjhh,,,,,,,False,1540181253000,,False,,1540454953000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057467000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,63600,0,,1540452668000,,11031999,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738266,DEBX,,,,24,,WH_20181020171222.bjhh,,,,,,,False,1540181104000,,False,,1540454951000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
9,,,False,86400,0,,1540452669000,,11052821,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738233,DEBX,,,,36,,YLZ_20181022100821.bjhh,,,,,,,False,1540180412000,,False,,1540454949000.0,False,,,0,,56,,1540453025000,,,,False,,,,,,,,1541057469000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
0,,,False,82400,0,,1540452610000,,11040232,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738158,DEBX,,,,12,,WZJ_20181021115949.bjhh,,,,,,,False,1540177923000,,False,,1540454947000.0,False,,,0,,56,,1540453026000,,,,False,,,,,,,,1541057410000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,90400,0,,1540452668000,,10603406,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738261,DEBX,,,,36,,ST_201809271757.bjhh,,,,,,,False,1540181043000,,False,,1540454945000.0,False,,,0,,56,,1540453026000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,56500,0,,1540452857000,,10742290,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739099,DEBX,,,,36,,HBL_20181007194038.bjhh,,,,,,,False,1540249383000,,False,,1540454943000.0,False,,,0,,56,,1540453027000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
3,,,False,41200,0,,1540452743000,,10882439,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738444,DEBX,,,,12,,LH_20181013122141.bjhh,,,,,,,False,1540188153000,,False,,1540454941000.0,False,,,0,,56,,1540453027000,,,,False,,,,,,,,1541057543000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,67200,0,,1540452670000,,11009131,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738223,DEBX,,,,24,,LDY_20181019101323.bjhh,,,,,,,False,1540180053000,,False,,1540454939000.0,False,,,0,,56,,1540453028000,,,,False,,,,,,,,1541057470000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,54000,0,,1540452611000,,11046844,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738182,DEBX,,,,36,,JZ_20181021203906.bjhh,,,,,,,False,1540178552000,,False,,1540454936000.0,False,,,0,,56,,1540453030000,,,,False,,,,,,,,1541057411000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,86400,0,,1540452669000,,10850325,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738243,DEBX,,,,36,,ZYC_20181012072305.bjhh,,,,,,,False,1540180657000,,False,,1540454934000.0,False,,,0,,56,,1540453032000,,,,False,,,,,,,,1541057469000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
7,,,False,5250,0,,1540452741000,,10843076,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738417,DEBX,,,,12,,WYF_20181011193702.bjhh,,,,,,,False,1540187587000,,False,,1540454932000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057541000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,7250,0,,1540452741000,,11031329,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738409,DEBX,,,,12,,YM_20181020170044.bjhh,,,,,,,False,1540187437000,,False,,1540454930000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057541000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,5250,0,,1540452741000,,11035557,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738384,DEBX,,,,12,,YCM_20181020231649.bjhh,,,,,,,False,1540186842000,,False,,1540454928000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057541000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,95600,0,,1540452396000,,11106212,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742451,DEBX,,,,36,,XiQM_61114788662.yx,,,,,,,False,1540435623000,,False,,1540454926000.0,False,,,0,,26,,1540453057000,,,,False,,,,,,,,1541057196000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,14950,0,,1540452857000,,10841456,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739098,DEBX,,,,36,,CBH_20181011185330.bjhh,,,,,,,False,1540248430000,,False,,1540454924000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,5300,0,,1540452666000,,11003273,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738304,DEBX,,,,12,,JQF_20181018195949.bjhh,,,,,,,False,1540182392000,,False,,1540454922000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
3,,,False,5300,0,,1540452852000,,10705197,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738553,DEBX,,,,12,,PTB_20181004132523.bjhh,,,,,,,False,1540192323000,,False,,1540454920000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057652000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,5350,0,,1540452744000,,10647237,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738529,DEBX,,,,12,,CSC_201809291659.bjhh,,,,,,,False,1540191286000,,False,,1540454918000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
5,,,False,5300,0,,1540452742000,,11046541,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738440,DEBX,,,,12,,HY_20181021195144.bjhh,,,,,,,False,1540188064000,,False,,1540454916000.0,False,,,0,,56,,1540453057000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
6,,,False,21200,0,,1540452854000,,11065226,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738883,DEBX,,,,12,,CSX_37986758228920181022175436.bjhh,,,,,,,False,1540202193000,,False,,1540454914000.0,False,,,0,,56,,1540453058000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,10600,0,,1540452606000,,10741884,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738081,DEBX,,,,12,,SL_20181007174246.bjhh,,,,,,,False,1540175438000,,False,,1540454912000.0,False,,,0,,56,,1540453058000,,,,False,,,,,,,,1541057406000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,26500,0,,1540452606000,,11053181,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738071,DEBX,,,,12,,PHM_93234863356520181022101953.bjhh,,,,,,,False,1540174928000,,False,,1540454910000.0,False,,,0,,56,,1540453058000,,,,False,,,,,,,,1541057406000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,12750,0,,1540452666000,,10893986,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738318,DEBX,,,,12,,JYH_20181013231232.bjhh,,,,,,,False,1540182753000,,False,,1540454907000.0,False,,,0,,56,,1540453058000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,婚庆,,,,,debx-yx,,
